Name,Npl,Lim,Mult,R14,Hab,USP,Oth,F,Obs,Kepler,f_Kepler,KIC,Teff,e_Teff,logg,e_logg,[Fe/H],e_[Fe/H],vsini,e_vsini,Cat,MTeff,Mlogg,M[Fe/H],Mvsini,XTeff,Xlogg,X[Fe/H],Xvsini,TRV,BTeff,Bvsini,B,File,KCat,fits,Simbad,_RA,_DE,kepid,teff,feh,tm_designation,kepmag,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_distance,darcsec,GminK,visflag,astflag,parflag,binflag,zpt,parallax_zpcorrected,parallax_corrected,parallax_error_corrected,distpc,ak,ak_err,kmag_corrrected,kmag_err_corrected
KOI-01832   ,3,0,1,1,0,0,0,0,rj202.103 ,1832,    ,11709244,5540.7,60.0, 4.735, 0.100, 0.023, 0.040,  2.9, 1.0,SM   ,5540.7, 4.735, 0.023,  2.9,      ,      ,      ,    , -18.9,True ,True ,2,cks-k01832_rj202.103.fits      ,4,fits,Simbad,289.83542,49.82563,11709244,5540.7, 0.023,2MASS J19192050+4949322,15.009,13.806,0.03,13.4,0.031,13.351,0.035,1636042515805110273,Gaia EDR3 2133021810218800384,2133021810218800384,1079529971,2016.0,289.8354213700184,0.017499639,49.82560723656321,0.017964337,1.208444687358715,0.019305078,62.597244,2.99441,-2.6361919154006084,0.02346311,1.4202054727002231,0.023977738,-0.045604788,-0.11288066,0.06823556,0.061603658,0.22133315,0.062310763,0.035439257,-0.030444052,0.16544388,0.1390468,337,0,337,0,-0.98701483,318.30545,0.0,2.2059525e-15,31,False,1.5243787,,,,,,,,39,25,0.03511043,41,12,0,0.039211094,12.63495,1,0,0.96095103,0.08031162,0.04067699,0.11082884,0.06750815,-80.54943,62.174183,0.9359236,44.739243,False,345,18923.46575606205,11.361807,1665.5331,14.994865,39,9516.72735384963,26.491636,359.23517,15.3923235,36,13340.313133981808,27.602625,483.2987,14.43498,0.0,2.0,0.0,0.0,0.0,1.2078676,0.9573431,0.39745808,0.559885,,,0,,,,81.1148540071264,16.181356849691202,310.88588922764285,70.46230572266528,2MASS J19192050+4949322,289.83543994039246,49.825601188460006,1.1861,-2.696,1.361,-20.1,2000.0,2.3144455362103564e-09,8.332003930357283e-06,-0.0141349999999995,False,False,False,False,-0.02452,1.232964687358715,1.232964687358715,0.020498356499916614,827.5099476714071,0.012104,0.0036312002,13.338896000035108,0.03518786175642387
KOI-01336   ,4,0,1,1,0,0,0,0,rj192.296 ,1336,    ,4077526,5775.8,60.0, 4.472, 0.100, 0.101, 0.040,  2.1, 1.0,SM   ,5775.8, 4.472, 0.101,  2.1,      ,      ,      ,    , -18.7,True ,True ,2,cks-k01336_rj192.296.fits      ,6,fits,Simbad,296.35867,39.115189,4077526,5775.8, 0.101,2MASS J19452607+3906546,14.82,13.643,0.023,13.382,0.025,13.283,0.032,1636042515805110273,Gaia EDR3 2073274618947678464,2073274618947678464,111133884,2016.0,296.3586243829047,0.014701468,39.11520331189679,0.016224451,1.0149633967302392,0.017671289,57.43573,4.117446,-4.113718130060741,0.018454058,0.1751655425280623,0.019030908,0.049628723,-0.062039047,-0.15006708,-0.04280358,0.14838016,-0.07368862,-0.29628652,-0.14768018,-0.109501615,0.08656123,424,0,423,1,0.1429773,436.1224,0.0,0.0,31,False,1.527076,,,,,,,,50,29,0.027790308,53,24,0,0.0037775342,93.76166,0,0,1.0041504,0.17375377,0.09305517,0.06180132,0.11943276,-88.26529,-80.23475,-3.4031918,-19.794243,False,413,21514.648587135995,5.0009365,4302.124,14.855532,50,10972.626244279856,10.265657,1068.8673,15.237765,49,15177.551876602573,10.961762,1384.5905,14.294891,0.0,50.0,0.0,49.0,0.0,1.2154592,0.94287395,0.38223362,0.56064034,,,0,,,,73.41901293362763,7.266372593092097,311.6810370662419,58.799789940944464,2MASS J19452607+3906546,296.35864835348127,39.11520270585444,1.0037,-4.185,0.136,-14.6,2000.0,2.3615034912983644e-09,8.501412568674115e-06,0.0355319999999999,False,False,False,False,-0.027524,1.0424873967302393,1.0424873967302393,0.018804266536579538,985.2572055519986,0.030259999,0.009078,13.252740001484751,0.033262743105510625
KOI-01820   ,2,1,1,1,0,0,0,0,rj152.669 ,1820,    ,8277797,5413.8,60.0, 4.652, 0.100, 0.125, 0.040,  2.5, 1.0,SM+SX,5413.1, 4.652, 0.123,  2.5,5414.5, 4.639, 0.128, 4.6, -23.8,True ,True ,1,cks-k01820_rj152.669.fits      ,3,fits,Simbad,281.34882,44.295238,8277797,5413.1, 0.123,2MASS J18452371+4417428,13.53,12.246,0.021,11.867,0.017,11.837,0.015,1636042515805110273,Gaia EDR3 2117317588719059968,2117317588719059968,248734891,2016.0,281.3487500043445,0.00902388,44.29525291214755,0.01114157,2.508814404843742,0.01058992,236.90588,7.930803,-7.229351374695891,0.0125489645,3.2609988320666163,0.013986366,-0.065166,-0.037780266,0.0012206588,0.09384427,0.10649074,0.093747176,-0.370213,0.05705056,-0.18407771,-0.0491164,366,0,363,3,-0.6259416,343.7448,0.0,0.0,31,False,1.5180852,,,,,,,,42,27,0.020114241,45,18,0,0.02325315,167.63184,0,0,0.97577524,0.13411134,0.10192223,0.106290534,0.109713554,-123.6926,81.34841,-34.441887,17.882257,False,384,75245.61978128208,32.626385,2306.2812,13.496163,42,37448.43186386608,58.43071,640.90326,13.904958,43,53518.12679747664,73.58965,727.2507,12.926643,0.0,0.0,0.0,0.0,0.0,1.2089283,0.9783144,0.4087944,0.56952,,,0,,,,73.5164423527757,19.58672046547176,291.0448930031043,66.90730225609956,2MASS J18452371+4417428,281.34879490040834,44.29523847873027,2.4682,-7.23,3.248,-26.0,2000.0,2.3737269764111686e-09,8.545417115080206e-06,-0.0338370000000001,False,False,False,False,-0.026679,2.5354934048437423,2.5354934048437423,0.01237766501466784,398.5946501539972,0.006052,0.0018156001,11.830948000017553,0.015109480591578895
KOI-02009   ,1,1,0,0,0,0,0,0,rj155.82  ,2009,    ,2449431,5617.9,60.0, 4.343, 0.100,-0.233, 0.040,  1.3, 1.0,SM+SX,5654.3, 4.343,-0.230,  1.3,5581.6, 4.395,-0.236, 4.5,  -2.8,True ,True ,1,cks-k02009_rj155.82.fits       ,2,fits,Simbad,292.77399,37.797691,2449431,5654.3,-0.230,2MASS J19310575+3747517,13.82,12.65,0.021,12.318,0.021,12.251,0.022,1636042515805110273,Gaia EDR3 2051853525399301888,2051853525399301888,861082052,2016.0,292.7739432884762,0.01029311,37.797556880833135,0.011500297,1.49414015350909,0.012910383,115.73167,35.013504,-3.113020009347509,0.012974723,-34.874840347298004,0.013595411,-0.06246288,0.08090499,-0.09320928,-0.05433381,0.08002701,-0.07359264,-0.2134209,-0.22856385,-0.10226297,0.013278449,366,0,364,2,0.4890154,374.45145,0.0,2.1213775e-15,31,False,1.5461564,,,,,,,,42,24,0.019149564,46,18,0,0.015490312,136.42532,0,0,1.0173713,0.27046436,0.113394,0.095848694,0.087760754,-106.22032,74.28702,1.4406818,-32.849773,False,369,56768.95685443321,11.755691,4829.062,13.80209,45,29855.782153463533,22.695007,1315.522,14.150971,41,38758.15577980054,45.253815,856.4616,13.276988,0.0,24.0,0.0,23.0,0.0,1.2086524,0.8739834,0.34888172,0.52510166,,,0,,,,70.9021897712488,9.112645014384132,305.76399244879764,58.44212131794751,2MASS J19310575+3747517,292.7739607821358,37.79771188305889,1.4762,-3.11,-34.875,-4.8,2000.0,2.3969109526351047e-09,8.628879429486376e-06,-0.0179100000000005,True,False,False,True,-0.028356,1.52249615350909,1.52249615350909,0.014445303436608806,669.2812569499802,0.02730767,0.008192302,12.22369232943654,0.023475813172434863
KOI-04841   ,1,0,0,0,0,1,0,1,rj192.293 ,4841,    ,5480884,4801.5,60.0, 4.606, 0.100,-0.011, 0.040,  2.7, 1.0,SM   ,4801.5, 4.606,-0.011,  2.7,      ,      ,      ,    ,  10.0,True ,True ,2,cks-k04841_rj192.293.fits      ,0,fits,Simbad,299.54672,40.681911,5480884,4801.5,-0.011,2MASS J19581121+4040548,15.986,14.332,0.03,13.804,0.036,13.668,0.036,1636042515805110273,Gaia EDR3 2075060161424454528,2075060161424454528,1565311533,2016.0,299.54670212830314,0.028959852,40.681846948118526,0.033197105,1.3397890460823485,0.037426174,35.798183,11.386331,-5.3997205202710346,0.038541473,-10.024547365501416,0.039715197,-0.08949573,-0.10055578,-0.24173178,0.03282359,0.33881608,0.0506255,-0.26634675,0.11665792,-0.20214662,-0.08188714,341,0,341,0,1.900189,402.89404,0.09999849,0.99232256,31,False,1.4426656,,,,,,,,40,25,0.057975173,43,18,0,0.03118987,19.587688,0,0,1.0731739,0.14680044,0.12348117,0.13355418,0.19269924,-102.59015,65.45737,9.51668,-13.9126,False,345,7242.571459988458,3.5869873,2019.1238,16.037636,39,3006.9518366028315,8.811724,341.24445,16.643227,39,6106.456817724295,9.36738,651.88525,15.283422,0.0,1.0,0.0,0.0,0.0,1.2583112,1.3598042,0.6055908,0.75421333,,,0,,,,76.01852375054786,5.937133233910007,317.2251584131771,59.371679295347015,2MASS J19581121+4040548,299.54673421298,40.68189129125722,1.3183,-5.474,-9.977,0.0,2000.0,2.4128843833808304e-09,8.68638378017099e-06,0.0516359999999984,False,False,False,False,-0.026374,1.3661630460823484,1.3661630460823484,0.03913591821708405,746.3861590181535,0.038845018,0.011653505,13.629154982447623,0.037839188572349226
KOI-00701   ,5,1,1,1,1,0,0,0,rj158.1177, 701,    ,9002278,4858.8,60.0, 4.663, 0.100,-0.343, 0.040,  0.6, 1.0,SM+SX,4851.0, 4.663,-0.343,  0.6,4866.7, 4.524,-0.342, 4.1,  16.8,True ,True ,1,cks-k00701_rj158.1177.fits     ,4,fits,Simbad,283.21274,45.349861,9002278,4851.0,-0.343,2MASS J18525105+4520595,13.725,12.256,0.022,11.739,0.019,11.659,0.021,1636042515805110273,Gaia EDR3 2107001283431633408,2107001283431633408,800285798,2016.0,283.21255717679503,0.010818903,45.34969482315133,0.010632667,3.3209419074044937,0.011212348,296.18613,40.010086,-25.12029842069031,0.013814152,-31.141251994948167,0.0126399165,-0.1587184,-0.029198153,0.25295714,-0.09686497,0.101587765,-0.11884499,-0.090648666,-0.019439168,-0.07714073,-0.117586896,351,0,351,0,-0.7371147,327.6438,0.0,0.0,31,False,1.4844117,,,,,,,,41,27,0.019898422,46,15,0,0.016521828,177.54161,0,0,0.9711562,0.17772965,0.12423785,0.06400762,0.16737758,-114.00626,42.864536,9.523938,22.336061,False,379,61878.632478694126,8.209283,7537.6416,13.708515,41,28530.27593156668,22.651814,1259.514,14.200277,41,47323.024398965645,23.170536,2042.3794,13.060214,0.0,0.0,0.0,0.0,0.0,1.22584,1.1400633,0.49176216,0.6483011,,,0,,,,75.0374853164553,18.695390401631144,294.98323393055625,67.64637998752004,2MASS J18525105+4520595,283.2127162486888,45.349833354293615,3.2947,-25.153,-31.17,16.6,2000.0,2.4891024792480667e-09,8.96076892529304e-06,-0.0164849999999994,False,False,False,False,-0.026647,3.3475889074044938,3.3475889074044938,0.01269215634224791,301.1193895835285,0.003026,0.00090780004,11.655974000008777,0.0210196122927333
KOI-00386   ,2,1,1,1,0,0,0,0,rj130.896 , 386,    ,3656121,6000.7,60.0, 4.403, 0.100, 0.076, 0.040,  3.6, 1.0,SM+SX,5982.2, 4.403, 0.057,  3.6,6019.1, 4.418, 0.096, 5.4,   7.6,True ,True ,1,cks-k00386_rj130.896.fits      ,3,fits,Simbad,294.11075,38.710232,3656121,5982.2, 0.057,2MASS J19362658+3842368,13.838,12.739,0.021,12.472,0.019,12.475,0.023,1636042515805110273,Gaia EDR3 2052185062520374272,2052185062520374272,1026630972,2016.0,294.11076292893904,0.010019364,38.71022197782799,0.010218018,1.3801494692961078,0.011824514,116.71934,1.524993,-0.7009842624862781,0.013013316,-1.3543354976373467,0.012412121,0.021925133,0.08510296,-0.20463279,-0.019275166,0.17062436,-0.04510326,-0.29318845,-0.21437423,-0.099609934,0.0026643656,430,0,426,4,1.0012833,453.11725,0.0,0.0,31,False,1.5549495,,,,,,,,49,28,0.018302094,52,24,0,0.011643673,0.95703024,0,0,1.0339035,0.14613773,0.0058794436,0.08709399,0.23063688,-91.05376,14.628484,-0.31502676,-28.184679,False,429,57346.87302666162,9.515034,6026.975,13.791093,51,30707.07082564717,22.467432,1366.737,14.120446,47,38032.70584095136,21.2677,1788.2848,13.2975025,0.0,0.0,0.0,1.0,0.0,1.1986666,0.8229437,0.32935333,0.49359035,,,0,,,,72.21385725915309,8.607425852991275,308.2252834801119,58.991411366090205,2MASS J19362658+3842368,294.110766987235,38.71022811650917,1.3665,-0.712,-1.381,5.2,2000.0,2.4906177439673184e-09,8.966223878282346e-06,-0.0469069999999991,False,False,False,False,-0.028132,1.4082814692961079,1.4082814692961079,0.013247292300970348,724.5592033665829,0.019375343,0.005812603,12.45562465712428,0.023723118534772682
KOI-03301   ,1,1,0,0,0,0,0,0,rj180.499 ,3301,    ,8301878,5768.8,60.0, 3.923, 0.100, 0.271, 0.040,  2.9, 1.0,SM+SX,5755.0, 3.923, 0.283,  2.9,5782.6, 3.957, 0.258, 5.1, -33.2,True ,True ,1,cks-k03301_rj180.499.fits      ,0,fits,Simbad,292.62964,44.283119,8301878,5755.0, 0.283,2MASS J19303111+4416592,14.18,12.904,0.021,12.532,0.02,12.507,0.024,1636042515805110273,Gaia EDR3 2126348977232798592,2126348977232798592,1369459380,2016.0,292.62965714524483,0.013058816,44.283049362015305,0.013784362,0.7695117291611339,0.014264917,53.944355,12.644711,0.6956154012091735,0.017823426,-12.625561848132037,0.019135388,-0.15653053,-0.19814457,-0.18841758,0.17336173,0.026232123,0.18541466,-0.3873593,0.1299119,-0.11911553,-0.28978533,325,0,324,1,0.54399973,335.232,0.0,0.0,31,False,1.5199212,,,,,,,,38,25,0.029895226,41,18,0,0.008559854,11.117799,0,0,1.020562,0.120764256,0.09275438,0.10735924,0.1415498,-76.88956,52.64932,-13.548142,-32.47323,False,330,41938.34508631627,8.344015,5026.1587,14.130838,39,20962.52870967498,20.620945,1016.5649,14.534933,39,29801.790170094944,16.417564,1815.2382,13.562289,0.0,0.0,0.0,0.0,0.0,1.2104511,0.97264385,0.4040947,0.56854916,,,0,,,,76.7413364133376,12.13692660099094,309.9786924307877,64.61312555164605,2MASS J19303111+4416592,292.62965290359625,44.28310606639139,0.7495,0.683,-12.759,-35.2,2000.0,2.5365757706030195e-09,9.131672774170873e-06,-0.049161999999999,False,False,False,False,-0.026659,0.7961707291611338,0.7961707291611338,0.015516413087715545,1299.5253510822088,0.031928506,0.009578552,12.47507149425149,0.025840833217248137
KOI-02677   ,1,1,0,0,0,0,0,0,rj179.694 ,2677,    ,9958387,6129.9,60.0, 4.043, 0.100, 0.031, 0.040,  6.6, 1.0,SM+SX,6115.2, 4.043, 0.044,  6.6,6144.5, 4.048, 0.019, 7.5,   9.0,True ,True ,1,cks-k02677_rj179.694.fits      ,1,fits,Simbad,294.75769,46.83112,9958387,6115.2, 0.044,2MASS J19390184+4649520,13.46,12.397,0.018,12.157,0.019,12.137,0.016,1636042515805110273,Gaia EDR3 2128520920714120192,2128520920714120192,188578972,2016.0,294.7577052607863,0.012602343,46.831054080082126,0.011974096,0.943068888294484,0.013798336,68.34657,10.851612,0.2686964855735514,0.01618583,-10.848284799632172,0.01560851,-0.06194431,0.1760634,-0.08199929,-0.10094157,0.15643142,-0.08829414,-0.13651453,-0.12999102,-0.18580775,-0.08332716,330,0,330,0,5.489011,489.9303,0.08152647,5.1440096,31,False,1.5695919,,,,,,,,38,24,0.022950096,41,15,0,0.0049272766,23.961369,0,0,1.22175,0.20117228,0.09255845,0.13068981,0.118234225,-113.46391,40.389767,17.336918,-26.779524,False,342,81824.81481119015,18.867321,4336.854,13.405154,39,45003.38793581728,32.869797,1369.141,13.705429,37,52560.54784097254,27.093925,1939.9385,12.946246,0.0,0.0,0.0,0.0,0.0,1.1923515,0.75918293,0.30027485,0.45890808,,,0,,,,79.75303747218177,11.94838237946674,315.6697964200117,66.38853851210047,2MASS J19390184+4649520,294.75770370431,46.83110259146,0.9419,0.239,-10.915,0.0,2000.0,2.657443662930445e-09,9.566797186549604e-06,-0.0548460000000012,False,False,False,False,-0.026452,0.969520888294484,0.969520888294484,0.016379620020175647,1060.3679247742703,0.012104,0.0036312002,12.124896000035108,0.016406877063877737
KOI-03867   ,1,0,0,0,0,1,0,0,rj194.96  ,3867,    ,9353742,5568.2,60.0, 4.437, 0.100, 0.148, 0.040,  1.5, 1.0,SM   ,5568.2, 4.437, 0.148,  1.5,      ,      ,      ,    , -30.4,True ,True ,2,cks-k03867_rj194.96.fits       ,0,fits,Simbad,296.05405,45.827049,9353742,5568.2, 0.148,2MASS J19441297+4549373,14.86,13.655,0.024,13.303,0.021,13.182,0.029,1636042515805110273,Gaia EDR3 2080193506325008256,2080193506325008256,1148067909,2016.0,296.05407045884243,0.0151605,45.82704410702297,0.017014163,1.13994584466671,0.017697271,64.41365,3.8866792,-0.0569710169581236,0.019401593,-3.886261631655416,0.020588864,-0.074441254,0.017677145,-0.024752894,-0.007240015,0.09655244,-0.022387914,-0.1788714,-0.03273733,-0.048075728,0.0032832536,348,0,344,4,-0.39684248,339.15656,0.0,0.0,31,False,1.523271,,,,,,,,40,26,0.02871165,42,16,0,0.008654902,3.2745655,0,0,0.98382,0.18780716,0.1171244,0.10864177,0.053139653,-94.89847,68.9845,-6.757477,-38.220856,False,348,22136.971389935592,4.80929,4602.9604,14.824572,39,11167.870887126595,16.256176,686.9925,15.2186165,38,15564.87350554509,11.617437,1339.7854,14.267531,0.0,0.0,0.0,0.0,0.0,1.2076062,0.9510851,0.39404488,0.5570402,,,0,,,,79.26917681587084,10.689751872424264,316.63660504062545,65.10338363115403,2MASS J19441297+4549373,296.0540711465384,45.82706154886195,1.1269,-0.108,-3.925,-32.0,2000.0,2.734036770456262e-09,9.842532373642544e-06,-0.0354279999999995,False,False,False,False,-0.025898,1.1658438446667099,1.1658438446667099,0.018841474973885435,877.2346552062512,0.027234,0.0081702005,13.154766000777483,0.03012892587633562
KOI-02984   ,1,1,0,0,0,0,0,0,rj158.1299,2984,    ,7918652,6123.2,60.0, 4.068, 0.100, 0.090, 0.040,  6.3, 1.0,SM+SX,6091.9, 4.068, 0.088,  6.3,6154.5, 4.109, 0.092, 7.4,  -5.0,True ,True ,1,cks-k02984_rj158.1299.fits     ,1,fits,Simbad,299.707,43.622601,7918652,6091.9, 0.088,2MASS J19584967+4337213,13.066,11.972,0.026,11.718,0.03,11.637,0.02,1636042515805110273,Gaia EDR3 2075987187160704768,2075987187160704768,1286567829,2016.0,299.7070167919724,0.008031519,43.622606031655366,0.009554078,1.2201971470992117,0.009700067,125.79264,1.6562798,1.6530735181352794,0.010775097,0.103008754875866,0.013204449,0.0314393,0.09868649,-0.06694655,-0.09422331,0.097299896,-0.08167958,-0.3236155,-0.06507105,-0.09453863,-0.001198934,378,0,377,1,0.047452748,411.37732,0.0,0.0,31,False,1.5440751,,,,,,,,45,28,0.018623488,49,18,0,0.0052627204,2.504205,0,0,1.0008438,0.23581508,0.0598327,0.119941905,0.107141055,-105.32848,-85.723495,4.1916976,-15.466634,False,385,110085.5529113288,18.433537,5972.026,13.083041,44,57764.873527783646,34.338802,1682.2041,13.434382,44,74753.72783460241,30.915293,2418.0178,12.563813,0.0,22.0,0.0,22.0,0.0,1.2037783,0.8705692,0.35134125,0.519228,,,0,,,,78.62007064500023,7.346045275673867,319.86645654113096,62.01631063136306,2MASS J19584967+4337213,299.7070066900012,43.62260557830834,1.1996,1.646,0.102,-7.5,2000.0,2.742571438034442e-09,9.873257176923991e-06,0.0170409999999989,False,False,False,False,-0.027099,1.2472961470992117,1.2472961470992117,0.01216203400369234,819.5396968246575,0.051442,0.015432601,11.585557998985053,0.025261931281075397
KOI-00171   ,2,1,1,1,0,0,0,0,rj120.1135, 171,    ,7831264,6219.8,60.0, 4.291, 0.100, 0.071, 0.040,  7.9, 1.0,SM+SX,6224.7, 4.291, 0.095,  7.9,6214.9, 4.269, 0.047, 8.6, -12.7,True ,True ,1,cks-k00171_rj120.1135.fits     ,4,fits,Simbad,294.74207,43.536831,7831264,6224.7, 0.095,2MASS J19385809+4332126,13.717,12.703,0.021,12.486,0.021,12.383,0.022,1636042515805110273,Gaia EDR3 2078272831307891456,2078272831307891456,285121687,2016.0,294.74205999574855,0.010550301,43.53678355485109,0.011114836,1.0380133394037787,0.011509687,90.18606,5.562929,-2.6157650072119685,0.014687276,-4.909577664795166,0.01567737,-0.027742665,-0.0023214645,-0.28944954,0.026009897,0.016982129,0.028434541,-0.31035733,0.039265122,0.028432434,-0.09402727,349,0,347,2,0.9729538,369.45123,0.0,0.0,31,False,1.5707182,,,,,,,,41,27,0.022506166,44,21,0,0.0025445214,69.17551,0,0,1.036445,0.2007351,0.05416247,0.11317179,0.14780484,-67.86107,64.68662,4.675627,-28.259897,False,352,63676.359743394496,12.929591,4924.855,13.677422,41,35216.059857471206,27.547344,1278.3832,13.97169,40,40740.84998358671,18.867485,2159.3154,13.22282,0.0,0.0,0.0,0.0,0.0,1.1928588,0.7488699,0.2942686,0.4546013,,,0,,,,76.76628626598075,10.442210342951489,312.5909757811009,63.36368703432449,2MASS J19385809+4332126,294.74207624545085,43.53680548091055,1.0183,-2.651,-4.933,-12.7,2000.0,2.799402089771377e-09,1.0077847523176956e-05,-0.0395780000000005,False,False,False,False,-0.02691,1.0649233394037787,1.0649233394037787,0.013083909195557332,963.3787563600936,0.029363593,0.0088090785,12.353636406913399,0.023698098305326612
KOI-00806   ,5,0,1,1,0,0,0,0,rj123.82  , 806,    ,3832474,5464.4,60.0, 4.662, 0.100, 0.157, 0.040,  2.3, 1.0,SM   ,5464.4, 4.662, 0.157,  2.3,      ,      ,      ,    ,  -6.9,True ,True ,2,cks-k00806_rj123.82.fits       ,4,fits,Simbad,285.28363,38.947281,3832474,5464.4, 0.157,2MASS J19010807+3856502,15.403,13.997,0.032,13.618,0.039,13.581,0.048,1636042515805110273,Gaia EDR3 2100243616248608896,2100243616248608896,957338412,2016.0,285.283648453503,0.019418899,38.94726180068871,0.021199385,1.1112640418953137,0.024106694,46.097736,4.794494,0.7425230392923365,0.028846188,-4.736647821033399,0.028332926,-0.10172524,-0.15388457,-0.15428838,0.10853272,0.13749392,0.078753866,-0.22712955,0.077470526,-0.33471996,-0.14540799,367,0,366,1,-0.10426308,372.40683,0.0,0.0,31,False,1.4935765,,,,,,,,43,26,0.043052252,46,18,0,0.01918075,17.60095,0,0,0.9952002,0.09357682,0.10710236,0.16667636,0.090846434,-120.132614,66.014435,-23.364908,-34.63248,False,372,13469.582248258304,7.460401,1805.4769,15.363981,43,6352.15829023109,13.739208,462.338,15.831239,44,10109.41017360217,18.376123,550.13837,14.736081,0.0,2.0,0.0,1.0,0.0,1.2221291,1.0951576,0.4672575,0.6279001,,,0,,,,69.4071097276365,14.913292271241168,295.0685906077744,61.06314109713825,2MASS J19010807+3856502,285.2836444795221,38.94728296285832,1.0657,0.695,-4.761,0.0,2000.0,2.8031469078513515e-09,1.0091328868264866e-05,-0.0390189999999996,False,False,False,False,-0.026928,1.1381920418953138,1.1381920418953138,0.025459738668833977,899.8761431121738,0.036312,0.0108936,13.544688001036643,0.04922063103457092
KOI-01444   ,1,1,0,0,0,0,0,0,rj130.502 ,1444,    ,11043167,6236.1,60.0, 4.119, 0.100, 0.110, 0.040,  8.3, 1.0,SM+SX,6205.5, 4.119, 0.104,  8.3,6266.8, 4.109, 0.116, 9.4, -16.9,True ,True ,1,cks-k01444_rj130.502.fits      ,2,fits,Simbad,297.3916,48.560692,11043167,6205.5, 0.104,2MASS J19493398+4833384,13.949,12.852,0.025,12.598,0.02,12.587,0.024,1636042515805110273,Gaia EDR3 2086727319810829440,2086727319810829440,1291457378,2016.0,297.39158638799336,0.011968881,48.560687183456245,0.013393662,0.6270987136953029,0.014371769,43.634068,1.9783438,0.5224919500228195,0.01697177,-1.90810026658302,0.016232574,0.08598021,0.14373796,-0.18252349,0.08777102,0.41208425,0.045880128,-0.06761678,-0.068449624,0.06306225,-0.03342722,308,0,304,4,0.21338575,306.29333,0.0,0.0,31,False,1.5593001,,,,,,,,37,24,0.0237729,40,14,0,0.010662379,0.63888663,0,0,1.0076208,0.15592794,0.06589832,0.25178805,0.21250239,-77.30853,-70.52316,-9.424709,-11.599431,False,329,52147.52716761557,10.087993,5169.267,13.894282,37,28129.89172493093,30.063267,935.6898,14.215622,36,34245.92749155296,19.144247,1788.8364,13.411373,0.0,0.0,0.0,0.0,0.0,1.1961415,0.8042488,0.3213396,0.4829092,,,0,,,,82.15888410109726,11.188282785471069,321.64560888080103,67.15233513854211,2MASS J19493398+4833384,297.3915829536379,48.560695642471664,0.5891,0.512,-1.903,-19.6,2000.0,2.886875931124489e-09,1.039275335204816e-05,-0.0547179999999993,False,False,False,False,-0.025866,0.652964713695303,0.652964713695303,0.01592303902680416,1594.6452737995628,0.036312,0.0108936,12.550688001036644,0.026356602957159827
